"","solID","mape","decomp.rssd","nrmse","nrmse_train","GADS_shapes","YT_shapes","META_shapes","RADIO_shapes","RADIO2_shapes","TV_shapes","TV2_shapes","GADS_scales","YT_scales","META_scales","RADIO_scales","RADIO2_scales","TV_scales","TV2_scales","GADS_alphas","YT_alphas","META_alphas","RADIO_alphas","RADIO2_alphas","TV_alphas","TV2_alphas","GADS_gammas","YT_gammas","META_gammas","RADIO_gammas","RADIO2_gammas","TV_gammas","TV2_gammas","cluster","n","top_sol"
"44","1_391_4",0,0.373309808461746,0.0911137808848954,0.0911137808848954,0.02044215924687,0.430963994170171,0.420334764543151,0.167686197054851,0.757966078956425,0.942169774728235,0.277901221066653,0.203149092361045,0.953636030997859,0.136066547842946,0.0429490652877649,0.453736320903756,0.869948887140885,0.998036128721626,0.659827333596007,0.795966981923331,0.91633606180583,0.10618124264932,0.0935409767422071,0.954549381436346,0.895798784659804,0.0651623041428053,0.516361331755624,0.932003557606984,0.0539544666862808,0.15876093004479,0.0448624762308383,0.368382352325057,2,53,FALSE
"45","1_393_1",0,0.359010777086825,0.0915798215719622,0.0915798215719622,0.36089281629989,0.145819875261457,0.00574612968829403,0.046286973993311,0.0657045668272483,0.763245755584755,0.228767795771152,0.509316524479673,0.299904640966875,0.862521349255417,0.013715896513928,0.261222302136019,0.437120997563338,0.594291650528427,0.782846948905937,0.0881412437260342,0.993064178843956,0.702147798093427,0.477695053794342,0.25581190752938,0.948114575532509,0.15113196007607,0.662513027311304,0.947964576693858,0,0.484642966703084,0.187909830450426,0.142739536800697,2,53,FALSE
"46","1_393_2",0,0.342074593812074,0.091845329760653,0.091845329760653,0.0434096237197619,0.597647432008054,0.167722183473245,0.0917684497778306,0.7917472340933,0.841408340237328,0.332008585695352,0.852759964804453,0.81004139776856,0.324334764661083,0.538257369088033,0.204012385531396,0.707490009711134,0.672632809238901,0.541969254435588,0.319039176384463,0.756568228983941,0.722053060809407,0.565989544810606,0.794306552844516,0.774117574240053,0.0570498418005545,0.892156205385329,0.829734091999248,0.464189898307371,0.647717500168459,0.180122060150266,0.34513895144578,2,53,FALSE
"47","1_395_6",0,0.374051493489184,0.091110624171749,0.091110624171749,0.02044215924687,0.430963994170171,0.420334764543151,0.201891198005546,0.757966078956425,0.942169774728235,0.277901221066653,0.203149092361045,0.953636030997859,0.136066547842946,0.0429490652877649,0.453736320903756,0.869948887140885,0.998036128721626,0.659827333596007,0.795966981923331,0.91633606180583,0.10618124264932,0.0935409767422071,0.954549381436346,0.895798784659804,0.0651623041428053,0.516361331755624,0.932003557606984,0.0539544666862808,0.15876093004479,0.0448624762308383,0.368382352325057,2,53,FALSE
"48","1_397_1",0,0.387994384082029,0.0912594001099107,0.0912594001099107,0.0536028132854543,0.241637067418007,0.345154539262137,0.124462657921008,0.713627658555548,0.883239713834962,0.0413302393912232,0.538458188281341,0.666337437944119,0.117074010244673,0.0275710408964323,0.033449516812583,0.853070737920351,0.430179039470306,0.751476618309299,0.485904254234194,0.799088648883699,0.173758092596882,0.354001960237046,0.654388711310002,0.999514307114711,0.064921264707606,0.765969968457163,0.952574842937741,0.0166044822100905,0.0753930592481789,0.121186747900781,0,2,53,FALSE
"49","1_397_4",0,0.365387443705912,0.0914420972165935,0.0914420972165935,0.0434096237197619,0.597647432008054,0.191497664603282,0.139474537751502,0.651237941173546,0.841408340237328,0.332008585695352,0.852759964804453,0.81004139776856,0.324334764661083,0.0827610700328688,0.140272146495589,0.707490009711134,0.672632809238901,0.541969254435588,0.319039176384463,0.756568228983941,0.419532697981362,0.439381168070833,0.54133751607034,0.774117574240053,0.0570498418005545,0.892156205385329,0.829734091999248,0.135496978669872,0.561117802975306,0.0974150624423861,0.34513895144578,2,53,FALSE
"50","1_398_4",0,0.373510538004121,0.0911728340208973,0.0911728340208973,0.0783067929773239,0.326223835181162,0.0207790557395577,0.162964585082723,0.781378186081775,0.9854580020035,0.862097093715699,0.113125486747692,0.673027141703982,0.310271615615088,0.0314562158029093,0.34356095970301,0.855798856593956,0.438322639735129,0.463822806168761,0.582787796740863,0.906498979521196,0.239455397134418,0.223552288760807,0.981387728081736,0.713233928468645,0.125522116890936,0.342444859844602,0.949661903689863,0.0870920881615439,0.224735020743153,0.034911035726071,0.200535468013917,2,53,FALSE
"51","1_399_6",0,0.360990361273061,0.0917165211142333,0.0917165211142333,0.0346538857020486,0.687675190840656,0.203178960489948,0.0876998597495843,0.777627567071221,0.87064341770953,0.319322223154266,0.77217903154258,0.555636682014385,0.507048969685601,0.219546909881706,0.0629841849064945,0.967598025122756,0.680105701245064,0.585180205012752,0.282680555908077,0.741837215527991,0.683745268348538,0.599400473024014,0.920310729865431,0.803198250326186,0.0521652545276177,0.940571461893598,0.88329212490788,0.410110390571582,0.685969335458238,0.17743693442374,0.283150092318179,2,53,FALSE
"52","1_400_3",0,0.420058768824626,0.0911375961834016,0.0911375961834016,0.148793056644062,0.879382385668247,0.388102519969934,0.165650554292842,0.69904791220558,0.994179447710212,0.209441625556066,0.876087014122012,0.492828012352269,0.0672950251890359,0.198616968667336,0.143340598157589,0.956563495281749,0.84563736925754,0.623838793787684,0.585460839120704,0.879593287807528,0,0.0300792180667162,0.998063375022669,0.750860840256308,0.0265303580393281,0.770192247153221,0.990589747524466,0.0953263393968428,0.320734204015484,0.0200754520590702,0.295870695364901,2,53,FALSE
"53","1_401_5",0,0.374503442368679,0.091582984958536,0.091582984958536,0.447040188054928,0.105884367813482,0.134857786517801,0.00254566117943399,0.0657045668272483,0.763245755584755,0.228767795771152,0.489837560167537,0.650821427875249,0.632479421332107,0.324584208804441,0.261222302136019,0.437120997563338,0.594291650528427,0.690740346830032,0.418217651004406,0.857754920902169,0.662346969993884,0.304707455394914,0.25581190752938,0.948114575532509,0,0.177040864710427,0.616305785971948,0.0871526943508781,0.484642966703084,0.187909830450426,0.142739536800697,2,53,FALSE
"54","1_401_6",0,0.276246541973527,0.0939302432093761,0.0939302432093761,0.492293398836227,0.407545007069563,0.044975676521789,0.0677322061348847,0.706115267542036,0.841408340237328,0.332008585695352,0.9587297144955,0.459901389351831,0.829892555921518,0.693929980757237,0.592155189274849,0.707490009711134,0.672632809238901,0.0425177736608521,0.747199176238888,0.305095284347926,0.659594872843717,0.892232510941521,0.360197503798815,0.774117574240053,0.21320632085672,0.889782193169144,0.567909982294098,0.6819447680946,0.603668464802913,0.266713936413615,0.34513895144578,3,31,FALSE
"55","1_402_6",0,0.368245349736871,0.0913007310479765,0.0913007310479765,0.0783067929773239,0.326223835181162,0.0207790557395577,0.162964585082723,0.825150206407956,0.7509370569063,0.965015062664252,0.113125486747692,0.673027141703982,0.310271615615088,0.0314562158029093,0.34356095970301,1,0.3931851254772,0.463822806168761,0.582787796740863,0.906498979521196,0.239455397134418,0.223552288760807,0.938284221279074,0.394225901073306,0.125522116890936,0.342444859844602,0.949661903689863,0.0870920881615439,0.224735020743153,0.152339860555082,0.667726838321022,2,53,FALSE
"56","1_404_3",0,0.394391047888783,0.0911841686578429,0.0911841686578429,0.0369700455092718,0.75139289447279,0.463854420962536,0.262618765540709,0.973977433392226,0.942169774728235,0.277901221066653,0.428399350937902,0.818553941280376,0.374455156447542,0.0528017615123962,0.166684566753025,0.869948887140885,0.998036128721626,0.659827333596007,0.729368637146372,0.834792881791774,0.0495809088084243,0,0.803578089083124,0.895798784659804,0.0651623041428053,0.643916003103649,0.970529162877807,0.0560262197219738,0,0.0448624762308383,0.368382352325057,2,53,FALSE
"57","1_405_5",0,0.388381892408808,0.0912542722506942,0.0912542722506942,0.264996524372427,0.241637067418007,0.345154539262137,0.124462657921008,0.713627658555548,0.883239713834962,0.0413302393912232,0.0769263806634761,0.547438574433921,0.117074010244673,0.0275710408964323,0.033449516812583,0.853070737920351,0.430179039470306,0.751476618309299,0.559486148555117,0.799088648883699,0.173758092596882,0.354001960237046,0.654388711310002,0.999514307114711,0.064921264707606,0.392856861399376,0.952574842937741,0.0166044822100905,0.0753930592481789,0.121186747900781,0,2,53,FALSE
"58","1_406_1",0,0.281498594064795,0.0940182839331508,0.0940182839331508,0.492293398836227,0.407545007069563,0.279524603615898,0.028040218823733,0.152306057745983,0.698269124879979,0.292701845481795,0.9587297144955,0.459901389351831,0.618183326365472,0.670543445676354,0.438143974260659,0.361227697981274,0.349637226684342,0.0425177736608521,0.747199176238888,0.305095284347926,0.864391493284613,0.847636330016053,0.194139681398797,0.815970207006113,0.21320632085672,0.889782193169144,0.567909982294098,0.638781194724797,0.864374094174333,0.381151819760073,0.164624698963861,3,31,FALSE
"59","1_408_7",0,0.375468193852767,0.0915385558755328,0.0915385558755328,0.148793056644062,0.879382385668247,0.348631531552412,0.136321582808442,0.888043179570758,0.94023823133536,0.209441625556066,0.876087014122012,0.492828012352269,0.0743921653755292,0.305351860986561,0.329468055553787,0.595322170982397,0.84563736925754,0.623838793787684,0.585460839120704,0.879593287807528,0.575393876695677,0.227624292893245,0.804208528673566,0.6467534523269,0.0265303580393281,0.770192247153221,0.990589747524466,0.250074029692148,0.786474311643229,0.124681200717851,0.361516760294812,2,53,FALSE
"60","1_409_6",0,0.36507788396687,0.0916567739537489,0.0916567739537489,0.0649384296835945,0.440493921010762,0.459848841194552,0.0527642667269154,0.606459574957192,0.774137535813522,0.503189568308019,0.756115382258963,0.733201525001222,0.305717694531563,0.356673172683236,0.346554610624884,0.315696131782453,0.2379357624097,0.816570865654029,0.0580636028966709,0.927074859415035,0.570258633607327,0.56301897886359,0.099482999642463,0.472143746256899,0.0254635451726916,0.880854342410852,0.585726222690837,0.274495280069366,0.651667537166277,0.305429260929531,0.375591847459971,2,53,FALSE
"61","1_410_2",0,0.370364498858546,0.0915121844356593,0.0915121844356593,0.0141743554591075,0.216838405993972,0.0775753405119898,0.0879147545131053,0.00592834904874348,0.763245755584755,0.228767795771152,0.256234985552976,0.806712664047819,0.271742686654692,0.289976491960183,0.271783286317105,0.731400855186182,0.594291650528427,0.782846948905937,0.0330807632177857,0.917755805715619,0.620072293263569,0.315967522114402,0.442640534259713,0.948114575532509,0.15113196007607,0.387766408844693,0.672153377243898,0.15541574808602,0.565068799586575,0.108178903592033,0.142739536800697,2,53,FALSE
"62","1_410_3",0,0.27400218420554,0.0939287499552791,0.0939287499552791,0.492293398836227,0.407545007069563,0.044975676521789,0.0677322061348847,0.706115267542036,0.841408340237328,0.655889131901524,0.9587297144955,0.459901389351831,0.829892555921518,0.693929980757237,0.592155189274849,0.707490009711134,0.531466947781072,0.0425177736608521,0.747199176238888,0.305095284347926,0.659594872843717,0.892232510941521,0.360197503798815,0.774117574240053,0.21320632085672,0.889782193169144,0.567909982294098,0.6819447680946,0.603668464802913,0.266713936413615,0.402713416647451,3,31,FALSE
"63","1_414_5",0,0.27842317608393,0.0940417595001826,0.0940417595001826,0.481372796042908,0.365306635422309,0.000521795064385077,0.0677322061348847,0.706115267542036,0.841408340237328,0.655889131901524,0.619052247868759,0.566475663691314,0.693741007549736,0.693929980757237,0.592155189274849,0.707490009711134,0.531466947781072,0.301998148811422,0.929967896631243,0.30942835938803,0.861292918429433,0.892232510941521,0.360197503798815,0.774117574240053,0.217287258110809,0.638555324828319,0.649323754187047,0.6819447680946,0.603668464802913,0.266713936413615,0.402713416647451,3,31,FALSE
"64","1_415_5",0,0.375673332295726,0.0911696607232968,0.0911696607232968,0.0783067929773239,0.326223835181162,0.0207790557395577,0.162964585082723,0.781378186081775,0.9854580020035,0.862097093715699,0.113125486747692,0.673027141703982,0.310271615615088,0.0314562158029093,0.34356095970301,0.855798856593956,0.438322639735129,0.52790928049226,0.582787796740863,0.906498979521196,0.239455397134418,0.223552288760807,0.981387728081736,0.713233928468645,0.135354035913787,0.342444859844602,0.949661903689863,0.0870920881615439,0.224735020743153,0.034911035726071,0.200535468013917,2,53,FALSE
"65","1_416_2",0,0.383139512065124,0.0912781948873296,0.0912781948873296,0.05908097038305,0.0447544295886242,0.257964046953537,0.161596417332266,0.716032992524922,0.947400372194413,0.238542012327765,0.734229785844234,0.484790080791506,0.269581585672955,0.231567822175328,0.415523082306367,0.839391911212169,0.983694627881481,0.721567231529969,0.00580034685194779,0.966593162417799,0.226446289654245,0.249630987874486,0.825458313129939,0.81186067083809,0.0757372116583581,0.608480401671109,0.803214218194486,0.137394175482795,0.477733076077481,0.0683321519250707,0.313633076515274,2,53,FALSE
"66","1_416_3",0,0.330978088173652,0.0918540801603938,0.0918540801603938,0.0875086933783173,0.0753932341439779,0.0586345712278767,0.00317405379667506,0.609005416738218,0.761080196706508,0.593906125633087,0.728067468311716,0.7482017624355,0.225061052985399,0.353898849031119,0.694195070659407,0.506539029677054,0.290483832638955,0.826660065746895,0.459482504511051,0.849481976235875,0.709189270470372,0.887441645185397,0.434442800594541,0.646052934222193,0.0332174440871678,0.357798887183365,0.672306996812834,0.413460200009595,0.827270460394221,0.256623609787102,0.151560066701938,2,53,FALSE
"67","1_417_2",0,0.391721345082051,0.0911454975906914,0.0911454975906914,0.364796826193193,0.430963994170171,0.420334764543151,0.201891198005546,0.757966078956425,0.942169774728235,0.277901221066653,0.271549200998296,0.953636030997859,0.136066547842946,0.0429490652877649,0.453736320903756,0.869948887140885,0.998036128721626,0.659827333596007,0.431338167563888,0.91633606180583,0.10618124264932,0.0935409767422071,0.954549381436346,0.895798784659804,0.0651623041428053,0.455062952109186,0.932003557606984,0.0539544666862808,0.15876093004479,0.0448624762308383,0.368382352325057,2,53,FALSE
"68","1_417_4",0,0.405272903534398,0.0911469695404283,0.0911469695404283,0.148793056644062,0.879382385668247,0.388102519969934,0.165650554292842,0.69904791220558,0.994179447710212,0.498476472614969,0.876087014122012,0.492828012352269,0.0672950251890359,0.198616968667336,0.143340598157589,0.956563495281749,0.84563736925754,0.623838793787684,0.585460839120704,0.879593287807528,0,0.0300792180667162,0.998063375022669,0.750860840256308,0.0265303580393281,0.770192247153221,0.990589747524466,0.0953263393968428,0.320734204015484,0.0200754520590702,0.295870695364901,2,53,FALSE
"69","1_418_3",0,0.382695297014523,0.0913390811802252,0.0913390811802252,0.0649384296835945,0.460997124713562,0.163173269211128,0.149546593544094,0.606459574957192,0.774137535813522,0.503189568308019,0.756115382258963,0.573685357245096,0.165545860282702,0.192323323609091,0.346554610624884,0.315696131782453,0.2379357624097,0.816570865654029,0.0580636028966709,0.729656360808131,0.26795949926248,0.0377782394267293,0.099482999642463,0.472143746256899,0.0254635451726916,0.295818733268853,0.987990255837195,0.020853753629081,0.420801571051779,0.305429260929531,0.375591847459971,2,53,FALSE
"70","1_420_5",0,0.332377361595221,0.0918741498224527,0.0918741498224527,0.169729149741882,0.258814734093734,0.0586345712278767,0.00317405379667506,0.609005416738218,0.761080196706508,0.67061256091014,0.777571961850053,1,0.225061052985399,0.353898849031119,0.694195070659407,0.506539029677054,0.288694863137239,0.754617056687426,0.710799195353199,0.849481976235875,0.709189270470372,0.887441645185397,0.434442800594541,0.646052934222193,0.000855551642814583,0.489566286956693,0.672306996812834,0.413460200009595,0.827270460394221,0.256623609787102,0.151560066701938,2,53,FALSE
"71","1_421_5",0,0.345280116795908,0.0918263339379847,0.0918263339379847,0.170183164085488,0.469064739023094,0.000948166920889835,0.0784479761121125,0.84087850056094,0.874573451406492,0.0501861936495426,0.490727973826941,0.668119585003923,0.428143160879688,0.167968825543643,0.202228536232208,0.54771859073632,0.65755618667768,0.787483271127577,0.209937928763274,0.818834934002935,0.606843999052008,0.386510807215702,0.605577361821277,1,0.0926079811751356,0.55178742535988,0.868752549940509,0.4980649398116,0.556999958347559,0.186891386634259,0.115365103929469,2,53,FALSE
"72","1_423_1",0,0.376435347538721,0.0915265373811629,0.0915265373811629,0.138981402418764,0.216838405993972,0.0775753405119898,0.0879147545131053,0.00592834904874348,0.763245755584755,0.228767795771152,0.256234985552976,0.806712664047819,0.271742686654692,0.289976491960183,0.271783286317105,0.731400855186182,0.594291650528427,0.782846948905937,0.0330807632177857,0.917755805715619,0.620072293263569,0.315967522114402,0.442640534259713,0.948114575532509,0.15113196007607,0.387766408844693,0.672153377243898,0.15541574808602,0.565068799586575,0.108178903592033,0.142739536800697,2,53,FALSE
"73","1_423_6",0,0.307217908167642,0.0925033635529041,0.0925033635529041,0.204740141068493,0.182870617428463,0.272618892869548,0.0676820982788898,0.967422201389624,0.843397241902513,0.939700357976972,0.797110867418646,0.789333846835896,0.365131112062145,0.981540813712579,0.449541707771807,0.636129158150565,0.0163001847442181,0.176444625100848,0.606106200876177,0.682040783449591,0.951366464664535,0.786353462708031,0.875829480643519,0.727450939032,0.149492798505847,0.557857457349172,0.6096101909654,0.723517936479621,0.771299123247933,0.234165129024699,0.117939649474292,3,31,FALSE
"74","1_425_7",0,0.346643251983947,0.0917430304382658,0.0917430304382658,0.170183164085488,0.469064739023094,0.000948166920889835,0.143905678064012,0.91081394841645,0.801886941016498,0.0501861936495426,0.490727973826941,0.668119585003923,0.428143160879688,0.167968825543643,0.313880295486155,0.632848894549006,0.65755618667768,0.787483271127577,0.209937928763274,0.818834934002935,0.606843999052008,0.234673519149468,0.788993592673081,0.994421418624743,0.0926079811751356,0.55178742535988,0.868752549940509,0.4980649398116,0.500776813750247,0.109816669316089,0.115365103929469,2,53,FALSE
"75","1_426_5",0,0.356591163690077,0.0917270306280895,0.0917270306280895,0.0656980498072369,0.578798005155483,0.167539569715229,0.0300128015836848,0.65964287470585,0.841619598893526,0.34292133892698,0.844446424738825,0.801272605053288,0.358708646337511,0.363278412169895,0.127816374738783,0.716794927881722,0.65882114979265,0.514947650704253,0.324637228235641,0.744059283638911,0.450489219916648,0.743819821903008,0.552278606033598,0.734007999133507,0.0628422117697311,0.917524027326951,0.812978884475839,0.460825345902316,0.665459332658782,0.129615327279945,0.346461017978304,2,53,FALSE
"76","1_427_2",0,0.27324551228141,0.0940544977431914,0.0940544977431914,0.338744273365336,0.214835267685578,0.270849337587428,0.0434351547541421,0.429170304368893,0.917155496980791,0.925367561379758,1,0.988301304748075,0.275999028840114,0.96470712836574,0.718000877467125,0.507456394500354,0.315376900575322,0.13483960560792,0.71123895844526,0.868884481245409,0.79076504408712,0.829653069213306,0.274087108460098,0.316159779897881,0.226182129055901,0.208354171610388,0.808549912672983,0.850116461962012,0.921037974193401,0.44676816662661,0.368244820675462,3,31,FALSE
"77","1_427_5",0,0.348109804699876,0.0918743825619475,0.0918743825619475,0.107545899884627,0.168841166281601,0.138715688503054,0.0167004500326359,0.974177863168363,1,0.159883377502028,0.297485833070718,0.883102601918095,0.342259992711782,0.570602381983458,0.472972216003821,0.924099320197879,0.617127743974598,0.568013859618096,0.930593953915593,0.926499159636207,0.708782731694312,0.648658697865271,0.834961882105612,0.737897410267457,0.0516789606265912,0.144937864166709,0.962149434251661,0.466934863463391,0.847200750530709,0.279679904107916,0.150447985128206,2,53,FALSE
"78","1_428_1",0,0.307207778836133,0.0925006949570516,0.0925006949570516,0.204740141068493,0.182870617428463,0.272618892869548,0.0676820982788898,0.967422201389624,0.843397241902513,0.939700357976972,0.797110867418646,0.789333846835896,0.365131112062145,0.981540813712579,0.449541707771807,0.636129158150565,0.0163001847442181,0.176444625100848,0.606106200876177,0.682040783449591,0.951366464664535,0.786353462708031,0.837470112873181,0.727450939032,0.149492798505847,0.557857457349172,0.6096101909654,0.723517936479621,0.771299123247933,0.234165129024699,0.117939649474292,3,31,FALSE
"79","1_428_4",0,0.31479558247906,0.0922049030756851,0.0922049030756851,0.0783067929773239,0.326223835181162,0.249769169153994,0.0465215790314775,0.881751244007543,0.933327609135725,0.962040507603272,0.113125486747692,0.673027141703982,0.272175219457246,0.801698599684904,0.776704679970634,0.777814369154963,0,0.0950990326701821,0.582787796740863,0.906498979521196,0.999946297197511,0.76878077074175,0.921265637276199,0.794714960935615,0.125522116890936,0.342444859844602,0.531350941312592,0.620007955935929,0.832057859381034,0.296961176703972,0.0472263228217506,3,31,FALSE
"80","2_161_4",0,0.225406239170166,0.103843286100662,0.103843286100662,0,0.362222616705317,0.96975811220091,0.904006701299883,0.888923715848985,0.258409832218708,0.880009398590572,0.694253335309258,0,1,0.12420138727478,0.473767985102173,0.617614211628671,0.384829534562691,0.985003818338594,0.474892335688364,0.148654909371703,0.699764472293789,0.934369712482516,0.205271377941187,0.552309383160338,0.853710511062788,0.455483034654582,0.357538999203266,0.778188440246143,0.18211747337658,0.0477661472590973,0.377705236865464,1,48,FALSE
"81","2_174_4",0,0.231179572208716,0.102952446274384,0.102952446274384,0.14178688440603,0.442766626113344,0.0916522095830639,0.00227734797590038,0,0.818585415889006,0.955642922168544,0.387173087038931,0.000443970321134454,0.165138543329017,0.492662864119522,0.919478427035333,0.196238215764646,0.222977498520598,0.832352613443502,0.561224443571375,0.670134245228491,0.286182378576445,0.256580158767057,0.00978051150312996,0.775028831056225,0.807918685281657,0.267889386017714,0.319707982455885,0.369103654778376,0.541798936186344,0.317360616535583,0.237068378810293,1,48,FALSE
"82","2_321_3",0,0.367142546148854,0.0916240891505521,0.0916240891505521,0.718239697600802,0.384994747538686,0.31123280566333,0.14712253973886,0.175479682766812,0.328339510438402,0.492373922423913,0,0.404331336057967,0.0442267184250447,0.144212420443213,0.625354308662524,0.52599192167542,0.058907647710459,0.0471856075537518,0.739776601939781,0.522542300647583,0.0949048715529063,0.996053982199702,0.0608103028023387,0.190386167278364,0.00898815722058514,0.76015625452447,0.793882177848827,0.34035682200633,0.618303834300831,0.120396217703232,0.197417884177376,2,53,FALSE
"83","2_344_3",0,0.197877557848147,0.106419100501202,0.106419100501202,0.974532077564194,0.389306356718677,1,0.0993809554230247,0.633627682895139,0.282223700954613,0.914206600356597,0.373481591881658,0.119460286947386,0.855438582162198,0.0210224169702688,0.907917099144853,0.644461138805928,0.413306759876492,0.775226512333003,0.400425164424066,0.519714623981238,0.895556772201507,0.535826254515936,0.140863052817185,0.977987580953807,0.856652942064469,0.175602029959606,0.155326190600394,0.716660079554629,0.389589351996765,0,0.318750464957502,1,48,FALSE
"84","2_345_7",0,0.369345953142119,0.0915780885217936,0.0915780885217936,0.0867779995259278,0.561637011460909,0.0731316566540151,0.738387839043812,0.909892494722041,0.897912754399368,0.425528294388272,0.43137002639696,0.370635817204568,0.530143050490169,0.0851898843013338,0.118628382816715,0.154405250165055,0.106071510823447,0.0496692968669379,0.17666310092393,0.315437537889571,0.441480058943114,0.97152771211501,0.0666814317765883,0.924468679195309,0.0401864544970468,0.411756776218519,0.50403415046232,0.133560094168256,0.874939413638702,0.198910508090953,0.0364957315338366,2,53,FALSE
"85","2_384_6",0,0.339039474034503,0.0918998153801186,0.0918998153801186,0.0726402884714731,0.798901764324094,0.187059735615468,0.115950244027106,0.539158421603324,0.687241773000545,0.29757383328767,0.0722437268840834,0.60132526481799,0.0137100543241937,0.658396604748862,0.713942120682153,0.493949358462259,0.205584016143917,0.197147315971887,0.446278089610224,0.666069469009142,0.921501383804527,0.739984503427914,0.236077332854048,0.724587897102697,0.112488236938903,0.171945607790153,0.977259327052817,0.323757681473851,0.937672311884841,0.370718009602896,0.329040827867692,2,53,FALSE
"86","2_417_5",0,0.270238514870907,0.0944221594807425,0.0944221594807425,0.577271231583645,0.448101063024725,0.37765446552113,0.756880196215908,0.636255949738182,0.619489285445224,0.730850679611031,0.851639515701597,0.532431785724452,0.154102564643745,0.0387345896153186,0.759752558205775,0.421428780675025,0.168839222932213,0.29971119924722,0.699566855076116,0.618763839644378,0.418706727510839,0.698557705160875,0.189102521440752,0.63428072868539,0.0268574000106992,0.659152278798383,0.792406373772647,0.782174809832825,0.960289812796763,0.0920227493942326,0.403265892522694,1,48,FALSE
"87","2_421_6",0,0.244953713465991,0.0985313020846887,0.0985313020846887,0.883550945805751,0.67920727743673,0.201850007340361,0.118718003261259,0.680149357539106,0.474591516671622,0.730307785166714,0.634486952860534,0.691147620127333,0.0509071675695311,0.64356504096522,0.808367579239927,0.37386156404403,0.406889308961015,0.639836012397741,0.244310562038038,0.911443662791521,0.690569270033737,0.882012321747098,0.225771325791798,0.574216766136712,0.330672345471232,0.211864331200058,0.443762967489906,0.756779347368494,0.58256488415209,0.0715758834032012,0.372668470718938,1,48,FALSE
