"","solID","mape","decomp.rssd","nrmse","nrmse_train","GADS_shapes","YT_shapes","META_shapes","RADIO_shapes","RADIO2_shapes","TV_shapes","TV2_shapes","GADS_scales","YT_scales","META_scales","RADIO_scales","RADIO2_scales","TV_scales","TV2_scales","GADS_alphas","YT_alphas","META_alphas","RADIO_alphas","RADIO2_alphas","TV_alphas","TV2_alphas","GADS_gammas","YT_gammas","META_gammas","RADIO_gammas","RADIO2_gammas","TV_gammas","TV2_gammas","cluster","n","top_sol"
"88","2_423_3",0,0.335938971890683,0.0919448257605519,0.0919448257605519,0.0726402884714731,0.798901764324094,0.187059735615468,0,0.539158421603324,0.687241773000545,0.29757383328767,0.0722437268840834,0.60132526481799,0.0137100543241937,0.746404521096551,0.713942120682153,0.493949358462259,0.205584016143917,0.197147315971887,0.446278089610224,0.666069469009142,0.921501383804527,0.870422623872947,0.236077332854048,0.724587897102697,0.112488236938903,0.171945607790153,0.977259327052817,0.323757681473851,0.446347001174333,0.370718009602896,0.329040827867692,2,53,FALSE
"89","3_203_3",0,0.198306615567765,0.107521681450974,0.107521681450974,0.905482515281741,0.166751139419337,0.544277192996195,0.197332762941855,0.730760961392196,0.597128985070063,0.786284069244782,0.863779584986772,0.20234100957802,0.38055705328712,0.447903926620529,0.299442525339256,0.0831434683744111,0.638611343938977,0.78758995972074,0.853724978910627,0.908851602104764,1,0.511018607360255,0.00483142858309571,0.44883463605662,0.457644963606141,0.493359995326793,0.527365478352855,0.872397137562132,0.745896226903855,0.978340404768998,0.771808624359414,1,48,FALSE
"90","3_207_5",0,0.197154804796387,0.107521661893276,0.107521661893276,0.905482515281741,0.166751139419337,0.544277192996195,0.158208857191786,0.730760961392196,0.597128985070063,0.786284069244782,0.863779584986772,0.20234100957802,0.38055705328712,0.474373650117703,0.299442525339256,0.0831434683744111,0.638611343938977,0.78758995972074,0.853724978910627,0.908851602104764,1,0.511018607360255,0.00483142858309571,0.44883463605662,0.457644963606141,0.493359995326793,0.527365478352855,0.872397137562132,0.745896226903855,0.978340404768998,0.771808624359414,1,48,FALSE
"91","3_211_7",0,0.196283293117746,0.107542656225259,0.107542656225259,0.889941980079548,0.112768123315818,0.544277192996195,0.158208857191786,0.730760961392196,0.597128985070063,0.786284069244782,0.863779584986772,0.105053417677914,0.38055705328712,0.474373650117703,0.299442525339256,0.0831434683744111,0.638611343938977,0.78758995972074,0.849327908641856,0.908851602104764,1,0.511018607360255,0.00483142858309571,0.44883463605662,0.457644963606141,0.287799790839387,0.527365478352855,0.872397137562132,0.745896226903855,0.978340404768998,0.771808624359414,1,48,FALSE
"92","3_237_5",0,0.203386945111132,0.107356162492345,0.107356162492345,0.959302857821655,0.247842772481585,0.539743233472442,0.182447906903569,0.356558682612929,0.532236588749533,0.786284069244782,0.97754929172167,0.032978665596587,0.355580300016084,0.394872120731972,0.32942381344241,0.140421642783511,0.638611343938977,0.78758995972074,0.767297110770709,0.886808364099036,0.940438262635213,0.952975715132055,0.00363805566584583,0.587486771129295,0.457644963606141,0.403052350089587,0.466941822517801,0.697823098084394,0.654739166112038,0.896082826226344,0.771808624359414,1,48,FALSE
"93","3_240_4",0,0.205838774904589,0.106253166108445,0.106253166108445,0.886056846279,0.0992723693461371,0.375620783205289,0.140499434267163,0.259503167502377,0.376293261100798,0.69402361349766,0.754429798151676,0.0807315196928171,0.545678408702413,0.261797817949001,0.621340690831355,0.661408760051819,0.341118012809647,0.897188189432896,0.84822864110031,0.922744010388257,0.933110351477774,0.365517959449736,0.183148441636889,0.429588878119217,0.320725894549648,0.236409739717536,0.376230983218934,0.84336083971689,0.672654117974323,0.00366846430830153,0.864629713838072,1,48,FALSE
"94","3_240_5",0,0.226348457962506,0.106174159130857,0.106174159130857,0.770010967137544,0.0581945675371474,0.842312186013821,0.831562484178866,0.0610688454666554,0.378711821729238,0.430775939931371,0.812451126317826,0.023843680022928,0.264985643775075,0.0874409270433559,0.373641647048546,0.793869822499536,0.390903293002887,0.58847917287751,0.777265276770897,0.987735366708906,0.957575082164138,0.392082683463666,0.0652945759906402,0.0687565544744409,0.614224620543417,0.604052004366363,0.270389409140187,0.522248727197728,0.655723241924799,0.538674850639419,0.693995586086137,1,48,FALSE
"95","3_249_1",0,0.204899410173463,0.106204071131756,0.106204071131756,0.886056846279,0.137154914469428,0.172774692580885,0.140499434267163,0.259503167502377,0.376293261100798,0.69402361349766,0.754429798151676,0.234779244942864,0.269849422621972,0.261797817949001,0.621340690831355,0.661408760051819,0.341118012809647,0.897188189432896,0.84822864110031,0.901471993210266,0.90370062524825,0.365517959449736,0.183148441636889,0.429588878119217,0.320725894549648,0.236409739717536,0.523763649069882,0.84336083971689,0.672654117974323,0.00366846430830153,0.864629713838072,1,48,FALSE
"96","3_253_6",0,0.230624883754318,0.102779386009995,0.102779386009995,0.637764905123886,0.909101562384557,0.349634121257633,0.0479386949744734,0.38096911789726,0.162999257393517,0.765811163729991,0.719771860322714,0.70566631244956,0.803095947086815,0.0967567031335158,0.835188936590465,0.645325210643206,0.603454125348248,0.917878796327033,0.345924165482231,0.117325013607714,0.997227495139474,0.733910571605629,0.338833723162934,0.581734900429497,0.780501716558175,0.460428007264615,0.370703648409852,0.948599692070318,0.269866126021411,0.0830281217692391,0.726054668686738,1,48,FALSE
"97","3_254_6",0,0.201462727416256,0.106976831546254,0.106976831546254,0.99284396482433,0.209456238769923,0.584382907354928,0.975315281359553,0.965017911432406,0.597128985070063,0.758288916611243,0.95164829032806,0.172419111742599,0.224101414936287,0.383485751837153,0.0161186915797726,0.0831434683744111,0.389220229880228,0.856504738058449,0.804672617028466,0.773823369055968,0.97745868082879,0.54954854556281,0.00483142858309571,0.44883463605662,0.293207624184785,0.107310122129146,1,0.962454259326471,0.954455167307634,0.978340404768998,0.956404720939993,1,48,FALSE
"98","3_257_5",0,0.20143302341997,0.106321347207297,0.106321347207297,0.886056846279,0.100931558258269,0.180852189794462,0.12702309554707,0.12708776031299,0.376293261100798,0.69402361349766,0.754429798151676,0.234779244942864,0.153773506093708,0.0030257315863817,0.598925706855178,0.661408760051819,0.341118012809647,0.897188189432896,0.84822864110031,0.857560830061851,0.906468560963405,0.32858478249312,0.208997693971995,0.429588878119217,0.320725894549648,0.236409739717536,0.643009861350265,0.866153822487065,0.659594606629985,0.00366846430830153,0.864629713838072,1,48,FALSE
"99","3_264_3",0,0.196289694510941,0.111269918420103,0.111269918420103,0.838526349552877,0.213150911271437,0.674790614563728,0.946393233831917,0.0588827251784194,0.616712908124207,0.671708748817784,0.728488534917468,0.0019324294464765,0.0566057690972872,0.0739829671764615,0.98627872245898,0.429375773509233,0.587673171151442,0.806977248553408,0.689602904582716,0.948758999509104,0.950450606335509,0.937592654957986,0.00914179050940941,0,0.68764385726033,0.478011547234842,0.455695967612875,0.948441102347769,0.409688958318969,0.762251352310784,0.990274615388246,1,48,FALSE
"100","3_272_6",0,0.229643255058466,0.103372295701807,0.103372295701807,0.779192919770383,0.14138554064189,0.460811217049281,0.340720829323808,0.202588801196304,0.488785377598346,0.570561933508932,0.848728115477,0.328099006146191,0.173562583033376,0.0404435188759399,0.659717513233352,0.774638589285741,0.675401628069335,0.883278303931297,0.698681780541903,0.966926719110959,0.81987138801754,0.79060824668832,0.176664254907289,0.667406707993894,0.308290419787777,0.416009003589128,0.911661952699034,0.784140258436994,0.646208777337722,0.249264894560276,0.403514426723715,1,48,FALSE
"101","3_277_7",0,0.227017129361863,0.10471817826026,0.10471817826026,0.785951001026109,0.167466397885859,0.0732572072501125,0.348080168206005,0.537611770500588,0.421845691679251,0.611802927008155,0.716253343806818,0.00913454674738902,0.789759684818236,0.34317486784111,0,0.602776444744738,0.345041120250749,0.904419184332977,0.820069932487079,0.72146939968776,0.835531231147124,0.674899367970168,0.195836190483751,0.446001601911118,0.302352509200743,0.249020465121061,0.870494491698691,0.817308426788923,0.96176681990472,0.153409100623823,0.800789085658629,1,48,FALSE
"102","3_285_5",0,0.228010105861914,0.103381868503818,0.103381868503818,0.969802674901865,0.14138554064189,0.460811217049281,0.340720829323808,0.202588801196304,0.488785377598346,0.570561933508932,0.848728115477,0.174566391786683,0.173562583033376,0.0404435188759399,0.659717513233352,0.774638589285741,0.675401628069335,0.883278303931297,0.840498094540981,0.966926719110959,0.81987138801754,0.79060824668832,0.176664254907289,0.667406707993894,0.308290419787777,0.125028930650116,0.911661952699034,0.784140258436994,0.646208777337722,0.249264894560276,0.403514426723715,1,48,FALSE
"103","3_289_1",0,0.267411101639607,0.0943423465815251,0.0943423465815251,0.738317012722658,0.377980641068745,0.303360018836106,0.0328184603112892,0.504220457262223,0.201274922403509,0.456907948736592,0.586585442445621,0.324292940142271,0.12147834832613,0.81939263582509,0.882215396741731,0.152100296247903,0.415882854228608,0.905182985812222,0.777893500130794,0.622860791788895,0.855574016375071,0.99333190588503,0.101382618165828,0.851033234707748,0.221231050255492,0.627323071081581,0.447327178645416,0.819534843893374,0.545988208142727,0.701146214276677,0.612313199541979,1,48,FALSE
"104","3_294_2",0,0.228121947265892,0.103378586808974,0.103378586808974,0.969802674901865,0.14138554064189,0.460811217049281,0.340720829323808,0.202588801196304,0.442013545997181,0.570561933508932,0.848728115477,0.174566391786683,0.173562583033376,0.0404435188759399,0.659717513233352,0.774638589285741,0.675401628069335,0.883278303931297,0.840498094540981,0.966926719110959,0.81987138801754,0.79060824668832,0.176664254907289,0.585600975948062,0.308290419787777,0.125028930650116,0.911661952699034,0.784140258436994,0.646208777337722,0.249264894560276,0.403514426723715,1,48,FALSE
"105","3_298_4",0,0.226106323861731,0.103530641540299,0.103530641540299,0.969802674901865,0.26537958324761,0.564358845577868,0.340720829323808,0.202588801196304,0.488785377598346,0.570561933508932,0.848728115477,0.353272734956821,0.559777842873021,0.0404435188759399,0.659717513233352,0.774638589285741,0.675401628069335,0.883278303931297,0.840498094540981,0.964595592361537,0.935059200180088,0.79060824668832,0.176664254907289,0.667406707993894,0.308290419787777,0,0.759648826350975,0.784140258436994,0.646208777337722,0.249264894560276,0.403514426723715,1,48,FALSE
"106","3_315_1",0,0.241613050714685,0.0991607701202549,0.0991607701202549,0.0919419591074208,0.178816830264248,0.49228293801194,1,0.590867721402481,0.296947870852643,0.550301752157207,0.49095251921193,0.0881911292183676,0.00272417144429247,0.0689905586140088,0.93218181084189,0.0215505592139814,0.625533291914729,0.49952552619212,0.331053245570854,0.946931124371968,0.975071562910581,0.668003093278229,0.00254925935722439,0.680805790962837,0.942049254278315,0.462057358832009,0.640856812825496,0.864943120874592,0.740485230880361,0.720371928131776,0.507316035951437,1,48,FALSE
"107","3_329_5",0,0.257613489085889,0.094601765743699,0.094601765743699,1,0.49496953269641,0.675600340343494,0.700106030557172,0.248353987151542,0.199488598040684,0.752795062877096,0.544509904736366,0.530957609124266,0,0.0516683905177587,0.462256860189792,0.556894681220693,0.568636235512834,0.532351701109698,0.946704266574583,0.639407410670216,0.976952840021007,0.919882359503983,0.234640647835525,0.785217130722815,0.258755524645138,0.559626671150911,0.951204680871736,0.891446393779536,0.844659554945518,0.328748188865793,0.418732334488223,1,48,TRUE
"108","3_330_3",0,0.23524535465131,0.0993046772157176,0.0993046772157176,0.868180803529415,0.141364627736772,0.444644042026833,0.0650487222623928,0.405898210358702,0.470982289545071,0.399746072211191,0.865198333016917,0.122689586848987,0.289219166621208,0.468431679068779,0.473754974489295,0.784323044917546,0.696350174136288,0.870629855623663,0.719729354437523,0.87205049498083,0.961888986570375,0.622688668336946,0.216816440530784,0.777402183045648,0.153508051383498,0.353930492098535,0.879782898903283,0.852023012565055,0.782966781058367,0.520375868688666,0.140925658032345,1,48,FALSE
"109","3_348_5",0,0.269151426928151,0.0944861727731978,0.0944861727731978,0.970207933905342,0.344238336554051,0.412667001133451,0.147279692644628,0.66870169290366,0.595993421294856,0.808832430655305,0.521931558874677,0.307922849616185,0.328591725830152,0.102951540249441,0.654982917420957,0,0.536252467244902,0.631797238894104,0.559827805064901,0.789798626409005,0.974130573174688,0.836612041265306,0.0323272479251893,0.453336327616302,0.160974275182838,0.125516259112047,0.945218049100974,0.461778403031156,0.512786650616851,0.985934433731074,0.972850226899913,1,48,FALSE
"110","3_374_6",0,0.237088382390147,0.0974482014888371,0.0974482014888371,0.97175988477858,0.360168374923929,0.819830060823702,0.849828784329016,0.408294249798235,0.324747085431006,0.657054587514198,0.453429713337272,0.748304570284227,0.161647788946379,0,0.890230141538925,0.267188400145307,0.79591283962006,0.372835108097448,0.990495852131634,0.560653658662999,0.972584125327627,0.811133131927962,0.108518165336634,0.868208549938765,0.793806785617429,0.470100162909906,0.816520869190586,0.760980698913653,0.894233104765568,1,0.16557190069569,1,48,FALSE
"111","3_385_1",0,0.260223096847624,0.095150045202957,0.095150045202957,0.717427281394715,0.181544564783263,0.455318365875323,0.0892769689582071,0.491427227838711,0.0765829892034197,0.571130677361067,0.515949438050787,0.0632121880815834,0.0275516963329051,0.464735754279206,0.655466710348503,0.96156825319724,0.798007991371131,0.89449353066523,0.447103784292792,0.973574226690231,0.956608808368517,0.916265131500438,0.105592447718036,0.982318855711235,0.198996518563627,0.296734427802337,0.411345006702191,0.788574843851639,0.696550635828587,0.480194878107503,0.150818353547418,1,48,FALSE
"112","3_397_7",0,0.258521800763542,0.0951535467410303,0.0951535467410303,0.852330933241572,0.181544564783263,0.455318365875323,0.0892769689582071,0.491427227838711,0.0765829892034197,0.571130677361067,0.515949438050787,0.0632121880815834,0.0275516963329051,0.464735754279206,0.655466710348503,0.96156825319724,0.798007991371131,0.89449353066523,0.447103784292792,0.973574226690231,0.956608808368517,0.916265131500438,0.105592447718036,0.982318855711235,0.198996518563627,0.296734427802337,0.411345006702191,0.788574843851639,0.696550635828587,0.480194878107503,0.150818353547418,1,48,FALSE
"113","3_399_7",0,0.225895471548384,0.102986876704131,0.102986876704131,0.76706989419074,0.0104037813557053,0.6723084791984,0.237480405043617,0.517445156654262,0.441718207682574,0.615008673896728,0.770495143534119,0.0848158407475592,0.0421957024605042,0.291328989801082,0.812266995540183,0.766735221146945,0.726524156249759,0.807110109043416,1,0.877730132866012,0.966630635845411,0.388173732554646,0.17676854283016,0.583511557416812,0.443108332727615,0.311023005501969,0.916642067024725,0.914617179014608,0.866749050920129,0.326425614082614,0.397093335606485,1,48,FALSE
"114","3_400_1",0,0.232235227928367,0.0982465955182291,0.0982465955182291,0.687605404498092,0.234592582370547,0.194539111776498,0.147279692644628,0.66870169290366,0.595993421294856,0.549279834096779,0.531635068559817,0.226656624464012,0.219750372658132,0.102951540249441,0.654982917420957,0,0.91710187591043,0.57615416169007,0.967275158377794,1,0.879805573214908,0.836612041265306,0.0323272479251893,0.453336327616302,0.664003672341716,0.411843224089595,0.910932970326147,1,0.512786650616851,0.985934433731074,0.693728076516383,1,48,FALSE
"115","3_402_7",0,0.214689170314563,0.105230677291457,0.105230677291457,0.809448818490468,0.136470148816718,0.325178820421994,0.0304462227913659,0.397919122632916,0.67068132368365,0.633159006155842,0.717508609832043,0.0292693148722885,0.172071297348445,0.68525963272566,0.926968055417699,0.330377288590461,0.402926503414677,0.888516513062685,0.99688478777749,0.967272864863544,0.92856118449092,0.666063857377902,0.222659421777877,0.21989720926049,0.354720179310908,0.233617527524524,0.588111889885934,0.930273182418423,0.640005497981607,0.237031548740926,0.795461406345927,1,48,FALSE
"116","3_404_2",0,0.227783035510108,0.102980141238354,0.102980141238354,0.76706989419074,0.0104037813557053,0.6723084791984,0.237480405043617,0.517445156654262,0.441718207682574,0.615008673896728,0.726178832517646,0.0848158407475592,0.0421957024605042,0.291328989801082,0.812266995540183,0.766735221146945,0.726524156249759,0.846917625511679,1,0.877730132866012,0.966630635845411,0.388173732554646,0.17676854283016,0.583511557416812,0.383011873407745,0.311023005501969,0.916642067024725,0.914617179014608,0.866749050920129,0.326425614082614,0.397093335606485,1,48,FALSE
"117","3_413_1",0,0.2160279368858,0.106079934271019,0.106079934271019,0.796876641724525,0.128311471424009,0.426031799453859,0.89528554229638,0.949683273450142,0.453964820011933,0.746262281857395,0.74366800090007,0.13317906677628,0.204637071037301,0.172120412846787,0.390217833850753,0.458747793508921,0.634560252512601,0.768565607810011,0.670113569365455,0.949805745248817,0.962672845731838,0.252635655225311,0.0348857993466269,0.553553390527697,0.484305797960829,0.424343191368909,0.580364816375726,0.43293552763163,0.960261622150345,0.650350707535121,0.690906699678909,1,48,FALSE
"118","3_414_7",0,0.2037698826277,0.105921090174717,0.105921090174717,0.750742987774595,0.05015097082587,0.584457356739836,0.258259629447192,0.338604878933358,0.24665529572333,0.693727714200884,0.684251725253408,0.183730887082542,0.115593648975693,0.300698534383914,0.67873783854633,0.80918707015523,0.331224177705364,0.847359527209645,0.71016601927808,0.712417964350518,0.971123281251166,0.137458666245063,0.112258729246941,0.665079508847065,0.390680763238313,0.332431669230792,0.785105819610151,0.910007401663555,1,0.00778313660986196,0.444573407731508,1,48,FALSE
"119","3_417_1",0,0.227374814551771,0.102977095416493,0.102977095416493,0.76706989419074,0.0201652766376243,0.6723084791984,0.237480405043617,0.517445156654262,0.441718207682574,0.615008673896728,0.726178832517646,0.0360450441404938,0.0348492944348532,0.291328989801082,0.812266995540183,0.766735221146945,0.726524156249759,0.846917625511679,1,0.930789903893341,0.966630635845411,0.388173732554646,0.17676854283016,0.583511557416812,0.383011873407745,0.337421895618276,0.864783875637531,0.914617179014608,0.866749050920129,0.326425614082614,0.397093335606485,1,48,FALSE
"120","3_422_7",0,0.224034883436409,0.104736343423863,0.104736343423863,0.594467170975622,0.0508689352416001,0.320534364204977,0.268992104966529,0.429161848676618,0.52715534758012,0.632473501602926,0.989514821404541,0.0693091843632554,0.578808331893326,0.372218306818481,0.893385406617132,0.43369370977337,0.563523790730853,0.977526766759332,0.675796055280556,0.912413757766249,0.98310368671707,0.403124155371387,0.176876268720132,0.360248388052962,0.477923140015342,0.332588496109568,0,0.677471896594907,0.762073543399115,0.373784387915293,0.873978046900856,1,48,FALSE
"121","3_427_2",0,0.214943249293019,0.104708588032102,0.104708588032102,0.594467170975622,0.0508689352416001,0.320534364204977,0.268992104966529,0.765440013238003,0.52715534758012,0.632473501602926,0.989514821404541,0.0693091843632554,0.578808331893326,0.372218306818481,0.893385406617132,0.43369370977337,0.563523790730853,0.977526766759332,0.675796055280556,0.912413757766249,0.98310368671707,0.403124155371387,0.0150255488544518,0.360248388052962,0.477923140015342,0.332588496109568,0,0.677471896594907,0.762073543399115,0.373784387915293,0.873978046900856,1,48,FALSE
"122","4_323_1",0,0.1938477450162,0.106919006749324,0.106919006749324,0.667607584881793,0,0.350908123781576,0.0426845507580659,0.793375912404772,0.140229241725941,0.805802294764566,0.921322300573168,0.230097762928548,0.83642799025955,0.966506930256716,0.138662475394976,0.156602947129687,0.413072843097249,0.661443349329792,0.903149184582484,0.829281876636258,0.942944515276691,0.501501674539678,0.0476660812063422,0.701717507097411,0.785445922755455,0.36015599290947,0.979930912897784,0.995804047709262,0.638586247153394,0.360859986045563,0.670444838236157,1,48,FALSE
"123","4_353_3",0,0.247629985643597,0.0962113006616528,0.0962113006616528,0.708003076435371,0.899271090380629,0.83791075484684,0.0573748400074837,0.51385220353313,0.27250506989686,0.548967987223733,0.847086698121962,0.114920272878682,0.175754915028632,0.208217649650678,0.579677187542686,0.158139695884178,0.424087007287997,0.375000507496241,0.880923608238111,0.0974590885672764,0.940984110199016,0.644299406834324,0.212877907379958,0.591772358473196,0.451781804034867,0.790902780039594,0.632642749611421,0.819959570315367,0.936316294556023,0.536640832310188,0.585269853116419,1,48,FALSE
"124","4_379_4",0,0.235330061588214,0.10103688305934,0.10103688305934,0.647956445498475,0.324642296029093,0.203294152236998,0.120420081990386,0.660187179008991,0,0.773370840624043,0.568291105640642,0.0255803773039395,0.662500562059766,0.199424736233222,0.531099232505794,0.0537615431949996,0.471623073799059,0.685078465242057,0.913585965136245,0.846918948029878,0.730851635814392,0.574337882661835,0.0245104147174518,0.711620009382928,0.583220312841181,0.0518356181944627,0.333554611481896,0.970464606067841,0.661963552440423,0.286269022749705,0.824611473406341,1,48,FALSE
"125","4_399_4",0,0.297708998499796,0.0938495028273908,0.0938495028273908,0.580873356340849,0.696537771530584,0.0593348724409682,0.0506632874524603,0.714460211994787,0.339638456069283,0.276333479918733,0.563269907756825,0.217969753203227,0.727002107328643,0.243040349085334,0.689650974604855,0.349257710807704,0.242232087300956,0.309511783706829,0.783170781676635,0.473506164943289,0.630087348173618,0.61060832056984,0.187499156562802,0.461407125657921,0.708642870893437,0.315261096162007,0.445323225921361,0.916277445801137,0.864089965630101,0.326684726769058,0.817759632106249,1,48,FALSE
"126","4_412_3",0,0.299174113195955,0.09379144097248,0.09379144097248,0.580873356340849,0.696537771530584,0.0593348724409682,0.0701298579912284,0.714460211994787,0.339638456069283,0.276333479918733,0.563269907756825,0.217969753203227,0.727002107328643,0.125359041216613,0.689650974604855,0.349257710807704,0.242232087300956,0.309511783706829,0.783170781676635,0.473506164943289,0.630087348173618,0.61060832056984,0.187499156562802,0.461407125657921,0.708642870893437,0.315261096162007,0.445323225921361,0.805808888082671,0.864089965630101,0.326684726769058,0.817759632106249,1,48,FALSE
"127","4_425_5",0,0.204591415335909,0.106663092093377,0.106663092093377,0.569567630113081,0.128260516826041,0.0766879922084667,0.0475726682934056,0.993943942658093,0.203822635263017,0.577505286864245,0.640114241091111,0.00711034458137015,0.963594347735804,0.978827547753905,0.238357664462923,0.308812656114871,0.340138284334993,0.566954128003346,0.804619131151073,0.719299229601174,0.936182236601373,0.551832214059299,0.0278044839736408,0.642500425497562,1,0.0154663274766031,0.900548793203531,0.692610727266184,0.527971998643857,0.125801098284373,0.867979087789258,1,48,FALSE
"128","5_244_2",0,0.235018183251313,0.101671576883646,0.101671576883646,0.920970435448679,0.945551851107553,0.993121804859149,0.0243001994935737,1,0.99245143721668,0.632422147037927,0.640329975192083,0.67805337677029,0.477515064875673,0.0495942374669219,0.417862819095358,0.0773711221325899,0.174471377236415,0.495574386535617,0.758537828722604,0.919915669277816,0.998369971784167,0.586494958123297,0.102660080525712,0.827491089333338,0.950519813086584,0.567468059776737,0.648892194017322,0.900755033374509,0.785889860140111,0.585568546254455,1,1,48,FALSE
"129","5_301_3",0,0.238113725012719,0.100027491677183,0.100027491677183,0.878455223621099,0.517533590602322,0.937664465747847,0.0260583415226016,0.950018550496734,0.653175966981169,0.602483018608177,0.462952453474949,0.815070823373965,0.0623982152663954,0.0313868444913406,0.282165913697041,0.499460348087596,0.713204734584245,0.475240751625494,0.591310802562436,0.919770193597206,0.688840764428018,0.41581051747788,0.214822763324949,0.982001348046889,0.837809732703297,0.288545156788228,0.997291648226859,0.963453693214541,0.713432799095846,0.346338403290379,0.52271050678285,1,48,FALSE
"130","5_340_3",0,0.240430385104893,0.0982496274517747,0.0982496274517747,0.428528292408954,0.562304866974651,0.680133257429997,0.0206811518674076,0.948466771137764,0.811109616601651,0.561672127329035,0.0448164730596966,0.973160080048818,0.347110886413167,0.236516300111208,0.0835704517762034,0.169419553413869,0.425141834991718,0.658177542772806,0.608545687704086,0.917194955969266,0.945026206454764,0.467975895194815,0.165457158420102,0.694893913489705,0.957144875873938,0.110794241424752,0.805598069659295,0.860061057367324,0.821508759186551,0.479273340222875,0.603602279149439,1,48,FALSE
"131","5_381_2",0,0.329625472708861,0.0924432110918113,0.0924432110918113,0.573989240336196,0.0205850106769919,0.102666495028635,0.153285955349419,0.266815068578047,0.63467465624309,0.981584085114976,0.0278288477321357,0.472492877324747,0.84385754975355,0.832719503309333,0.394978585082163,0.292786000673585,0.155149739112761,0,0.265626702525673,0.449631744443059,0.84066636571748,0.798231511866531,0.117808453298044,0.227210138898665,0.906181984523754,0.45171527955107,0.877990872656952,0.634013910203264,0.583344824399317,0.321756946204461,0.268591386772028,3,31,FALSE
"132","5_416_7",0,0.357394262032183,0.091683377094093,0.091683377094093,0.306455061954478,0.0462692031346904,0.158400953725882,0.0777138290629569,0.834865625012932,0.531536735697093,0.565376055826991,0.0545573617959541,0.265930411841076,0.893908764431692,0.309138844638903,0.213149412672176,0.0947089378544003,0.099721969605965,0.155285809603018,0.186662699128098,0.621802528494831,0.926818994070186,0.887649815762481,0.0100079474639198,0.787186674789552,0.224661479283156,0.196956444963262,0.644360822779163,0.0217176407153727,0.562703697380125,0.0563326145183673,0.561280857021742,2,53,FALSE
